Unnamed: 0,timestamp,text,label,filename,clusters,tfidf_text,p-3-0,p-7-0,p-9-0,p-9-1,p-9-2,p-10-0,p-13-0,p-13-1,p-14-0,p-14-1,p-14-2,p-14-3,p-15-0,p-15-1,p-15-2,p-15-3,p-15-4,p-15-5,p-15-6,p-15-7,p-15-8,p-15-9,p-15-10,p-15-11,p-15-12,p-15-13,p-15-14,p-15-15,p-15-16,p-15-17,p-16-0,p-16-1,p-16-2,p-16-3,p-16-4,p-16-5,p-18-0,p-18-1,p-19-0,p-19-1,p-19-2,p-19-3,p-19-4,p-19-5,p-19-6,p-19-7,p-24-0,p-28-0,p-30-0,p-32-0,p-36-0,p-36-1,p-36-2,p-36-3,p-36-4,p-37-0,cluster2
13699,1118770404917.007,RAS KERNEL FATAL program interrupt: imprecise exception......0,False,R27-M1-N4-C:J10-U01,6,RAS KERNEL FATAL program interrupt: imprecise exception......0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
9057,1118709984951.678,RAS KERNEL FATAL instruction address: 0x00004ed8,False,R17-M1-NF-C:J16-U01,17,RAS KERNEL FATAL instruction address: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
16982,1118772752163.99,RAS KERNEL FATAL 28:1feaa7b0 29:00000001 30:000008ce 31:1feaa790,False,R26-M0-N4-C:J12-U11,28,RAS KERNEL FATAL :1feaa7b0 : :000008ce :1feaa790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
46276,1121308531161.804,RAS KERNEL INFO generating core.413,False,R00-M0-NC-C:J11-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
77286,1131061782306.4712,RAS KERNEL INFO iar 00106580 dear 045e142c,False,R62-M0-N6-C:J03-U01,19,RAS KERNEL INFO iar  dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106580.0,,,,,,,,,,,,,,,,,,7
60196,1122256339800.056,RAS KERNEL INFO generating core.19952,False,R35-M1-N5-C:J15-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
20883,1119725037172.396,RAS KERNEL INFO generating core.61962,False,R16-M0-NB-C:J08-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
48795,1121312174949.599,RAS KERNEL INFO generating core.551,False,R30-M0-NE-C:J03-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
63172,1123040103571.1392,NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,False,UNKNOWN_LOCATION,36,NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The  volt rail is OK. The  volt rail is OK.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,1.5,,,,,38
15264,1118771710381.265,RAS KERNEL FATAL disable apu instruction broadcast........0,False,R26-M0-N4-C:J10-U01,25,RAS KERNEL FATAL disable apu instruction broadcast........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
28558,1120216236309.586,RAS KERNEL INFO generating core.1672,False,R24-M1-ND-C:J14-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
29871,1120266977264.2168,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,False,R32-M0-N9-C:J17-U11,11,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
36551,1120934334642.069,RAS KERNEL INFO generating core.3153,False,R30-M0-ND-C:J11-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
46814,1121308537141.326,RAS KERNEL INFO generating core.21410,False,R33-M0-NF-C:J07-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
32663,1120469744386.039,RAS KERNEL INFO generating core.30963,False,R34-M1-N3-C:J05-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
62139,1122580784890.879,RAS KERNEL INFO generating core.551,False,R30-M0-NE-C:J03-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
47914,1121308620579.082,RAS KERNEL INFO generating core.1056,False,R30-M0-ND-C:J17-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
42424,1121006819921.566,RAS KERNEL INFO generating core.22523,False,R23-M1-N5-C:J03-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
33145,1120776054792.317,RAS KERNEL INFO 611963328 double-hummer alignment exceptions,False,R37-M0-NA-C:J12-U01,30,RAS KERNEL INFO  double-hummer alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611963328.0,,,,,,,,22
82982,1131128077696.318,RAS KERNEL INFO iar 00106588 dear 0245a0ec,False,R62-M0-N1-C:J17-U11,19,RAS KERNEL INFO iar  dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106588.0,,,,,,,,,,,,,,,,,,7
17772,1119166466013.151,RAS KERNEL INFO generating core.1058,False,R01-M0-N7-C:J08-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
50855,1121597964698.645,RAS KERNEL INFO generating core.54034,False,R33-M1-NB-C:J08-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
15673,1118771717165.6138,RAS KERNEL FATAL disable apu instruction broadcast........0,False,R27-M0-NC-C:J03-U11,25,RAS KERNEL FATAL disable apu instruction broadcast........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
59204,1122255888915.637,RAS KERNEL INFO generating core.29201,False,R36-M1-NB-C:J12-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
12722,1118770353726.572,RAS KERNEL FATAL program interrupt: trap instruction.........0,False,R24-M0-N3-C:J10-U11,4,RAS KERNEL FATAL program interrupt: trap instruction.........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
75902,1131058397440.601,RAS KERNEL INFO iar 001061dc dear 0244c22c,False,R66-M1-N5-C:J03-U01,19,RAS KERNEL INFO iar 001061dc dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
6236,1118541842126.951,RAS KERNEL FATAL data TLB error interrupt,True,R30-M0-N9-C:J16-U01,33,RAS KERNEL FATAL data TLB error interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
28030,1120216223981.1611,RAS KERNEL INFO generating core.27370,False,R25-M0-N3-C:J07-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
12858,1118770355998.117,RAS KERNEL FATAL program interrupt: imprecise exception......0,False,R26-M0-N6-C:J02-U11,6,RAS KERNEL FATAL program interrupt: imprecise exception......0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
52194,1121776088158.538,"RAS KERNEL FATAL rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=32495, cpu=16, index=4215369350, total=26910186",True,R04-M1-N0-C:J12-U11,15,"RAS KERNEL FATAL rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=, cpu=, index=, total=",,,,,,,,,,,,,32495.0,16.0,4215369350.0,26910186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
83374,1131139039345.385,RAS KERNEL INFO iar 001066b4 dear 0252536c,False,R63-M0-ND-C:J17-U11,19,RAS KERNEL INFO iar  dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
93187,1133877036785.799,"RAS APP FATAL ciod: Error loading /bgl/apps/SWL/functional/linpack-128x512-rel2/xhpl.500: invalid or missing program image, Permission denied",False,R53-M0-N0-I:J18-U01,24,"RAS APP FATAL ciod: Error loading /bgl/apps/SWL/functional/linpack-128x512-rel2/xhpl.500: invalid or missing program image, Permission denied",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
15427,1118771713107.546,RAS KERNEL FATAL program interrupt: fp cr update.............0,False,R21-M0-N8-C:J04-U01,18,RAS KERNEL FATAL program interrupt: fp cr update.............0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
86433,1131581445477.792,RAS KERNEL INFO iar 00106ba8 dear 0246decc,False,R62-M0-N3-C:J03-U01,19,RAS KERNEL INFO iar  dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
39100,1120968450672.859,RAS KERNEL INFO generating core.21577,False,R21-M1-N5-C:J12-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
51672,1121598080257.421,RAS KERNEL INFO generating core.27098,False,R24-M0-N5-C:J09-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
7073,1118548539257.994,RAS KERNEL FATAL data TLB error interrupt,True,R30-M0-N9-C:J16-U01,33,RAS KERNEL FATAL data TLB error interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
49218,1121496502585.796,RAS KERNEL INFO generating core.7201,False,R00-M0-N9-C:J10-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
90454,1133447902252.058,RAS KERNEL INFO 0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,False,R17-M1-NA-C:J17-U11,9,RAS KERNEL INFO  microseconds spent in the rbs signal handler during  calls.  microseconds was the maximum time for a single instance of a correctable ddr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
40608,1120969288171.5742,RAS KERNEL INFO generating core.2386,False,R36-M0-N3-C:J08-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
32799,1120469747594.386,RAS KERNEL INFO generating core.25768,False,R25-M0-ND-C:J17-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
75289,1131058389479.82,RAS KERNEL INFO iar 00106228 dear 0244c24c,False,R60-M0-N4-C:J03-U01,19,RAS KERNEL INFO iar  dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106228.0,,,,,,,,,,,,,,,,,,7
33453,1120776064647.1392,RAS KERNEL INFO 646148592 double-hummer alignment exceptions,False,R33-M0-NE-C:J10-U11,30,RAS KERNEL INFO  double-hummer alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646148592.0,,,,,,,,22
7526,1118548606771.259,RAS KERNEL FATAL data TLB error interrupt,True,R30-M0-N9-C:J16-U01,33,RAS KERNEL FATAL data TLB error interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
14707,1118771601333.3792,RAS KERNEL FATAL program interrupt: fp cr update.............0,False,R24-M1-NF-C:J09-U01,18,RAS KERNEL FATAL program interrupt: fp cr update.............0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
78025,1131064192122.55,RAS KERNEL INFO 2354412 floating point alignment exceptions,False,R51-M0-NF-C:J03-U11,37,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354412.0,3
53526,1121900951333.4402,RAS KERNEL INFO 8 floating point alignment exceptions,False,R17-M1-N7-C:J05-U01,2,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
12854,1118770355955.067,RAS KERNEL FATAL program interrupt: imprecise exception......0,False,R26-M0-N6-C:J04-U11,6,RAS KERNEL FATAL program interrupt: imprecise exception......0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
4996,1118535939848.6372,RAS KERNEL FATAL data TLB error interrupt,True,R30-M0-N9-C:J16-U01,33,RAS KERNEL FATAL data TLB error interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
60024,1122256334682.7332,RAS KERNEL INFO generating core.26960,False,R34-M1-ND-C:J17-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
66072,1125084503783.177,RAS KERNEL INFO 1524480 double-hummer alignment exceptions,False,R61-M1-N0-C:J10-U01,30,RAS KERNEL INFO  double-hummer alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524480.0,,,,,,,,22
45898,1121256625705.222,RAS KERNEL INFO generating core.62578,False,R30-M1-NB-C:J07-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
13429,1118770399726.195,RAS KERNEL FATAL program interrupt: trap instruction.........0,False,R25-M1-NA-C:J08-U11,4,RAS KERNEL FATAL program interrupt: trap instruction.........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
19668,1119715757839.06,RAS KERNEL INFO generating core.17097,False,R17-M0-N7-C:J13-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
48590,1121312170350.364,RAS KERNEL INFO generating core.24219,False,R25-M1-N9-C:J02-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
39109,1120968450881.5562,RAS KERNEL INFO generating core.5707,False,R21-M1-N5-C:J02-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
6557,1118541890030.688,RAS KERNEL FATAL data TLB error interrupt,True,R30-M0-N9-C:J16-U01,33,RAS KERNEL FATAL data TLB error interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
10927,1118768043954.8582,RAS KERNEL FATAL instruction address: 0x00004ed8,False,R24-M1-NA-C:J04-U11,17,RAS KERNEL FATAL instruction address: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
92053,1133457251593.193,"RAS KERNEL INFO 751 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",False,R47-M1-N8-C:J16-U11,3,"RAS KERNEL INFO  total interrupts.  critical input interrupts.  microseconds total spent on critical input interrupts,  microseconds max time in a critical input interrupt.",751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
84068,1131141948278.2112,RAS KERNEL INFO,False,R62-M0-N5-C:J17-U11,1,RAS KERNEL INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
56315,1122162199018.398,RAS KERNEL INFO 5 floating point alignment exceptions,False,R33-M1-N9-C:J08-U11,12,RAS KERNEL INFO 5 floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
46220,1121308530615.539,RAS KERNEL INFO generating core.8879,False,R25-M0-NE-C:J03-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
67840,1125084538667.342,RAS KERNEL INFO iar 003a9260 dear 00e27d98,False,R73-M1-NC-C:J12-U01,7,RAS KERNEL INFO iar 003a9260 dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
54590,1122132814652.875,RAS KERNEL INFO generating core.8302,False,R14-M1-N6-C:J08-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
70943,1127243421410.188,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,5,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
19268,1119715745413.799,RAS KERNEL INFO generating core.872,False,R12-M1-NF-C:J17-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
68726,1125556538231.932,RAS KERNEL FATAL Lustre mount FAILED : bglio544 : point /p/gb1,True,R41-M1-NC-I:J18-U01,15,RAS KERNEL FATAL Lustre mount FAILED :  : point /p/gb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
89245,1133447761572.244,RAS KERNEL INFO 0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,False,R00-M1-N7-C:J14-U11,9,RAS KERNEL INFO  microseconds spent in the rbs signal handler during  calls.  microseconds was the maximum time for a single instance of a correctable ddr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
76128,1131059650155.166,RAS KERNEL INFO iar 00106210 dear 0244c23c,False,R67-M0-N8-C:J13-U11,34,RAS KERNEL INFO iar 00106210 dear 0244c23c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
21668,1119803263330.79,RAS KERNEL INFO program interrupt: trap instruction.........0,False,R32-M0-N5-C:J10-U01,4,RAS KERNEL INFO program interrupt: trap instruction.........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
60418,1122256346596.822,RAS KERNEL INFO generating core.9008,False,R33-M0-NF-C:J16-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
88244,1133423339400.873,"RAS KERNEL INFO CE sym 23, at 0x03f89c00, mask 0x10",False,R36-M0-N5-C:J03-U01,13,"RAS KERNEL INFO CE sym , at , mask ",,,,,,,23.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
52477,1121784349906.573,"RAS KERNEL INFO CE sym 7, at 0x107bbc40, mask 0x01",False,R33-M0-N0-C:J03-U01,13,"RAS KERNEL INFO CE sym , at 0x0bbc40, mask ",,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
92294,1133457370123.2468,"RAS KERNEL INFO 1246 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",False,R00-M0-N6-C:J02-U11,3,"RAS KERNEL INFO  total interrupts.  critical input interrupts.  microseconds total spent on critical input interrupts,  microseconds max time in a critical input interrupt.",1246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
49100,1121496499070.139,RAS KERNEL INFO generating core.15497,False,R11-M1-N1-C:J10-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
72716,1127244018886.046,NULL DISCOVERY INFO Ido chip status changed: FF:F2:9F:15:1F:0E:00:0D:60:EA:E0:F1 ip=10.1.0.95 v=9 t=2 status=M Tue Sep 20 12:11:48 PDT 2005,False,UNKNOWN_LOCATION,16,NULL DISCOVERY INFO Ido chip status changed: FF:F:F::1F:0E::0D::EA:E0:F1 ip= v= t= status=M Tue Sep 0 1:: PDT 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,14
67182,1125084529916.635,RAS KERNEL INFO iar 003a9260 dear 00f2b958,False,R60-M1-ND-C:J07-U11,7,RAS KERNEL INFO iar 003a9260 dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
67944,1125084539846.245,RAS KERNEL INFO iar 003a9260 dear 00f2b098,False,R64-M0-ND-C:J07-U01,7,RAS KERNEL INFO iar 003a9260 dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
68490,1125556009885.685,RAS KERNEL FATAL 20:00000000 21:00000000 22:00000000 23:00000000,False,R71-M1-NC-C:J10-U01,19,RAS KERNEL FATAL : : : :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,21.0,0.0,22.0,0.0,23.0,0.0,,,,,,,,,,,37
87201,1132341223872.0889,"RAS APP FATAL ciod: Error loading -mode VN: invalid or missing program image, No such file or directory",False,R31-M0-N0-I:J18-U11,24,"RAS APP FATAL ciod: Error loading -mode VN: invalid or missing program image, No such file or directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
59216,1122255889265.103,RAS KERNEL INFO generating core.30259,False,R36-M1-NB-C:J02-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
92706,1133457379881.217,"RAS KERNEL INFO 1352 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",False,R00-M0-NB-C:J07-U01,3,"RAS KERNEL INFO  total interrupts.  critical input interrupts.  microseconds total spent on critical input interrupts,  microseconds max time in a critical input interrupt.",1352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
62445,1122580793301.283,RAS KERNEL INFO generating core.5953,False,R37-M0-N5-C:J10-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
24853,1120145411634.808,RAS KERNEL INFO generating core.8472,False,R25-M1-NF-C:J16-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
63310,1123040370540.927,NULL DISCOVERY SEVERE Can not get assembly information for node card,False,UNKNOWN_LOCATION,36,NULL DISCOVERY SEVERE Can not get assembly information for node card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
10387,1118768036030.838,RAS KERNEL FATAL instruction address: 0x00004ed8,False,R20-M0-N5-C:J06-U11,17,RAS KERNEL FATAL instruction address: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
30785,1120402830475.041,"RAS KERNEL INFO CE sym 13, at 0x0df7a540, mask 0x01",False,R12-M1-NC-C:J12-U01,13,"RAS KERNEL INFO CE sym , at , mask ",,,,,,,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
16350,1118772741831.902,RAS KERNEL FATAL floating point instr. enabled.....1,False,R21-M1-N3-C:J17-U11,23,RAS KERNEL FATAL floating point instr. enabled.....1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
93701,1133890511946.398,RAS KERNEL INFO 98 L3 EDRAM error(s) (dcr 0x0157) detected and corrected over 3203 seconds,False,R45-M0-N4-C:J08-U01,14,RAS KERNEL INFO  L3 EDRAM error(s) (dcr ) detected and corrected over  seconds,,,,,,,,,98.0,3203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
597,1117973741412.436,RAS KERNEL INFO generating core.3375,False,R31-M0-N2-C:J02-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
21699,1119803264402.868,RAS KERNEL INFO program interrupt: trap instruction.........0,False,R35-M0-NB-C:J16-U01,4,RAS KERNEL INFO program interrupt: trap instruction.........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
